Date,store,product,base,number_sold,year
2018-07-10,2,1,862.2507106637254,881,2018
2018-07-11,2,1,862.3360630040428,882,2018
2018-07-12,2,1,862.4292346864569,879,2018
2018-07-13,2,1,862.5301950600159,872,2018
2018-07-14,2,1,862.6389112845952,862,2018
2018-07-15,2,1,862.7553483467361,874,2018
2018-07-16,2,1,862.879469075982,873,2018
2018-07-17,2,1,863.0112341616988,865,2018
2018-07-18,2,1,863.1506021703659,856,2018
2018-07-19,2,1,863.2975295633288,854,2018
2018-07-20,2,1,863.451970715001,860,2018
2018-07-21,2,1,863.6138779315004,857,2018
2018-07-22,2,1,863.7832014697145,874,2018
2018-07-23,2,1,863.9598895567761,873,2018
2018-07-24,2,1,864.1438884099442,861,2018
2018-07-25,2,1,864.3351422568747,860,2018
2018-07-26,2,1,864.5335933562716,867,2018
2018-07-27,2,1,864.7391820189064,884,2018
2018-07-28,2,1,864.9518466289982,862,2018
2018-07-29,2,1,865.1715236659385,865,2018
2018-07-30,2,1,865.3981477263542,850,2018
2018-07-31,2,1,865.6316515464974,865,2018
2018-08-01,2,1,865.8719660249515,878,2018
2018-08-02,2,1,866.1190202456429,866,2018
2018-08-03,2,1,866.3727415011505,866,2018
2018-08-04,2,1,866.6330553163012,875,2018
2018-08-05,2,1,866.8998854720429,872,2018
2018-08-06,2,1,867.173154029586,860,2018
2018-08-07,2,1,867.4527813548053,860,2018
2018-08-08,2,1,867.7386861428897,866,2018
2018-08-09,2,1,868.0307854432368,892,2018
2018-08-10,2,1,868.3289946845791,853,2018
2018-08-11,2,1,868.6332277003369,869,2018
2018-08-12,2,1,868.9433967541883,874,2018
2018-08-13,2,1,869.2594125658491,874,2018
2018-08-14,2,1,869.5811843370559,867,2018
2018-08-15,2,1,869.908619777745,862,2018
2018-08-16,2,1,870.2416251324182,859,2018
2018-08-17,2,1,870.5801052066932,875,2018
2018-08-18,2,1,870.9239633940273,869,2018
2018-08-19,2,1,871.2731017026119,871,2018
2018-08-20,2,1,871.6274207824297,883,2018
2018-08-21,2,1,871.9868199524703,871,2018
2018-08-22,2,1,872.3511972280983,881,2018
2018-08-23,2,1,872.7204493485674,895,2018
2018-08-24,2,1,873.0944718046787,857,2018
2018-08-25,2,1,873.4731588665749,859,2018
2018-08-26,2,1,873.8564036116685,890,2018
2018-08-27,2,1,874.2440979526984,867,2018
2018-08-28,2,1,874.6361326659114,875,2018
2018-08-29,2,1,875.0323974193658,871,2018
2018-08-30,2,1,875.4327808013498,872,2018
2018-08-31,2,1,875.8371703489173,875,2018
2018-09-01,2,1,876.2454525765324,866,2018
2018-09-02,2,1,876.6575130048224,872,2018
2018-09-03,2,1,877.0732361894367,872,2018
2018-09-04,2,1,877.4925057500079,884,2018
2018-09-05,2,1,877.9152043992134,901,2018
2018-09-06,2,1,878.3412139719353,899,2018
2018-09-07,2,1,878.7704154545153,875,2018
2018-09-08,2,1,879.2026890141071,881,2018
2018-09-09,2,1,879.6379140281174,877,2018
2018-09-10,2,1,880.0759691137404,890,2018
2018-09-11,2,1,880.5167321575823,893,2018
2018-09-12,2,1,880.9600803453726,879,2018
2018-09-13,2,1,881.4058901917646,881,2018
2018-09-14,2,1,881.8540375702198,868,2018
2018-09-15,2,1,882.3043977429809,885,2018
2018-09-16,2,1,882.7568453911264,896,2018
2018-09-17,2,1,883.2112546447106,888,2018
2018-09-18,2,1,883.6674991129871,890,2018
2018-09-19,2,1,884.1254519147141,893,2018
2018-09-20,2,1,884.5849857085412,877,2018
2018-09-21,2,1,885.0459727234808,892,2018
2018-09-22,2,1,885.508284789457,894,2018
2018-09-23,2,1,885.9717933679385,882,2018
2018-09-24,2,1,886.4363695826502,910,2018
2018-09-25,2,1,886.9018842503652,887,2018
2018-09-26,2,1,887.3682079117779,901,2018
2018-09-27,2,1,887.8352108624539,875,2018
2018-09-28,2,1,888.3027631838623,894,2018
2018-09-29,2,1,888.7707347744841,904,2018
2018-09-30,2,1,889.2389953809993,900,2018
2018-10-01,2,1,889.7074146295525,897,2018
2018-10-02,2,1,890.1758620570946,885,2018
2018-10-03,2,1,890.6442071428014,892,2018
2018-10-04,2,1,891.1123193395675,886,2018
2018-10-05,2,1,891.5800681055762,907,2018
2018-10-06,2,1,892.0473229359419,899,2018
2018-10-07,2,1,892.5139533944263,909,2018
2018-10-08,2,1,892.9798291452255,890,2018
2018-10-09,2,1,893.4448199848293,894,2018
2018-10-10,2,1,893.908795873948,902,2018
2018-10-11,2,1,894.3716269695065,893,2018
2018-10-12,2,1,894.833183656706,901,2018
2018-10-13,2,1,895.2933365811474,892,2018
2018-10-14,2,1,895.751956681018,899,2018
2018-10-15,2,1,896.2089152193367,912,2018
2018-10-16,2,1,896.6640838162576,894,2018
2018-10-17,2,1,897.1173344814263,913,2018
2018-10-18,2,1,897.5685396463887,918,2018
2018-10-19,2,1,898.0175721970496,895,2018
2018-10-20,2,1,898.4643055061736,917,2018
2018-10-21,2,1,898.9086134659302,889,2018
2018-10-22,2,1,899.3503705204761,911,2018
2018-10-23,2,1,899.7894516985714,898,2018
2018-10-24,2,1,900.2257326462252,914,2018
2018-10-25,2,1,900.6590896593676,894,2018
2018-10-26,2,1,901.0893997165414,904,2018
2018-10-27,2,1,901.5165405116096,890,2018
2018-10-28,2,1,901.9403904864724,899,2018
2018-10-29,2,1,902.3608288637919,906,2018
2018-10-30,2,1,902.7777356797111,906,2018
2018-10-31,2,1,903.1909918165707,911,2018
2018-11-01,2,1,903.6004790356089,926,2018
2018-11-02,2,1,904.0060800096442,918,2018
2018-11-03,2,1,904.4076783557279,904,2018
2018-11-04,2,1,904.8051586677659,912,2018
2018-11-05,2,1,905.198406549097,897,2018
2018-11-06,2,1,905.5873086450218,917,2018
2018-11-07,2,1,905.9717526752769,917,2018
2018-11-08,2,1,906.3516274664393,911,2018
2018-11-09,2,1,906.7268229842609,905,2018
2018-11-10,2,1,907.0972303659173,918,2018
2018-11-11,2,1,907.4627419521652,914,2018
2018-11-12,2,1,907.8232513193989,911,2018
2018-11-13,2,1,908.1786533115945,906,2018
2018-11-14,2,1,908.528844072134,933,2018
2018-11-15,2,1,908.8737210754967,916,2018
2018-11-16,2,1,909.2131831588111,897,2018
2018-11-17,2,1,909.5471305532506,909,2018
2018-11-18,2,1,909.8754649152687,910,2018
2018-11-19,2,1,910.198089357659,915,2018
2018-11-20,2,1,910.5149084804268,917,2018
2018-11-21,2,1,910.825828401465,914,2018
2018-11-22,2,1,911.1307567870189,929,2018
2018-11-23,2,1,911.4296028819296,899,2018
2018-11-24,2,1,911.7222775396414,919,2018
2018-11-25,2,1,912.008693251964,925,2018
2018-11-26,2,1,912.2887641785743,921,2018
2018-11-27,2,1,912.5624061762438,920,2018
2018-11-28,2,1,912.8295368277828,907,2018
2018-11-29,2,1,913.0900754706822,912,2018
2018-11-30,2,1,913.3439432254457,917,2018
2018-12-01,2,1,913.5910630235924,912,2018
2018-12-02,2,1,913.8313596353216,908,2018
2018-12-03,2,1,914.0647596968221,921,2018
2018-12-04,2,1,914.2911917372135,927,2018
2018-12-05,2,1,914.5105862051062,914,2018
2018-12-06,2,1,914.7228754947625,917,2018
2018-12-07,2,1,914.9279939718499,919,2018
2018-12-08,2,1,915.1258779987659,901,2018
2018-12-09,2,1,915.3164659595254,926,2018
2018-12-10,2,1,915.4996982841927,924,2018
2018-12-11,2,1,915.6755174728441,924,2018
2018-12-12,2,1,915.8438681190488,931,2018
2018-12-13,2,1,916.0046969328496,926,2018
2018-12-14,2,1,916.1579527632323,907,2018
2018-12-15,2,1,916.3035866200681,920,2018
2018-12-16,2,1,916.4415516955131,907,2018
2018-12-17,2,1,916.5718033848524,925,2018
2018-12-18,2,1,916.6942993067728,930,2018
2018-12-19,2,1,916.8089993230516,918,2018
2018-12-20,2,1,916.9158655576447,917,2018
2018-12-21,2,1,917.014862415162,930,2018
2018-12-22,2,1,917.105956598715,925,2018
2018-12-23,2,1,917.1891171271226,920,2018
2018-12-24,2,1,917.2643153514623,921,2018
2018-12-25,2,1,917.3315249709503,913,2018
2018-12-26,2,1,917.3907220481431,918,2018
2018-12-27,2,1,917.4418850234389,929,2018
2018-12-28,2,1,917.4849947288734,921,2018
2018-12-29,2,1,917.520034401192,912,2018
2018-12-30,2,1,917.5469896941893,929,2018
2018-12-31,2,1,917.5658486903003,919,2018
2018-01-01,2,2,770.7975630000054,783,2018
2018-01-02,2,2,770.3848670073602,788,2018
2018-01-03,2,2,770.2451858780479,746,2018
2018-01-04,2,2,770.2095531423331,765,2018
2018-01-05,2,2,770.2134125185805,781,2018
2018-01-06,2,2,770.2321005195948,780,2018
2018-01-07,2,2,770.2561959805296,764,2018
2018-01-08,2,2,770.2821017319351,788,2018
2018-01-09,2,2,770.3084460910444,768,2018
2018-01-10,2,2,770.3347079585274,803,2018
2018-01-11,2,2,770.3606914984994,773,2018
2018-01-12,2,2,770.3863254225447,755,2018
2018-01-13,2,2,770.4115862964336,768,2018
2018-01-14,2,2,770.4364692324708,762,2018
2018-01-15,2,2,770.4609766863953,782,2018
2018-01-16,2,2,770.4851141712722,767,2018
2018-01-17,2,2,770.5088886139046,773,2018
2018-01-18,2,2,770.5323077205964,764,2018
2018-01-19,2,2,770.5553797282919,770,2018
2018-01-20,2,2,770.5781133026837,766,2018
2018-01-21,2,2,770.6005174922171,777,2018
2018-01-22,2,2,770.6226017031964,794,2018
2018-01-23,2,2,770.6443756827111,788,2018
2018-01-24,2,2,770.665849504318,774,2018
2018-01-25,2,2,770.6870335545474,779,2018
2018-01-26,2,2,770.707938519512,779,2018
2018-01-27,2,2,770.72857537135,777,2018
2018-01-28,2,2,770.7489553544069,780,2018
2018-01-29,2,2,770.7690899711378,766,2018
2018-01-30,2,2,770.788990967722,782,2018
2018-01-31,2,2,770.8086703194122,771,2018
2018-02-01,2,2,770.8281402156232,780,2018
2018-02-02,2,2,770.8474130447843,782,2018
2018-02-03,2,2,770.8665013789691,772,2018
2018-02-04,2,2,770.8854179583242,783,2018
2018-02-05,2,2,770.9041756753119,773,2018
2018-02-06,2,2,770.922787558789,793,2018
2018-02-07,2,2,770.941266757938,785,2018
2018-02-08,2,2,770.9596265260731,768,2018
2018-02-09,2,2,770.9778802043364,775,2018
2018-02-10,2,2,770.9960412053077,763,2018
2018-02-11,2,2,771.0141229965441,776,2018
2018-02-12,2,2,771.0321390840729,759,2018
2018-02-13,2,2,771.0501029958525,793,2018
2018-02-14,2,2,771.0680282652265,769,2018
2018-02-15,2,2,771.0859284143863,777,2018
2018-02-16,2,2,771.1038169378656,777,2018
2018-02-17,2,2,771.1217072860819,778,2018
2018-02-18,2,2,771.1396128489507,768,2018
2018-02-19,2,2,771.1575469395865,779,2018
2018-02-20,2,2,771.1755227781128,781,2018
2018-02-21,2,2,771.1935534756003,785,2018
2018-02-22,2,2,771.2116520181514,786,2018
2018-02-23,2,2,771.229831251151,763,2018
2018-02-24,2,2,771.2481038637014,774,2018
2018-02-25,2,2,771.266482373261,779,2018
2018-02-26,2,2,771.2849791105049,777,2018
2018-02-27,2,2,771.303606204423,766,2018
2018-02-28,2,2,771.3223755676777,774,2018
2018-03-01,2,2,771.341298882236,784,2018
2018-03-02,2,2,771.3603875852909,763,2018
2018-03-03,2,2,771.3796528554954,772,2018
2018-03-04,2,2,771.3991055995178,788,2018
2018-03-05,2,2,771.4187564389401,784,2018
2018-03-06,2,2,771.4386156975125,772,2018
2018-03-07,2,2,771.4586933887788,793,2018
2018-03-08,2,2,771.4789992040888,769,2018
2018-03-09,2,2,771.499542501012,781,2018
2018-03-10,2,2,771.5203322921637,789,2018
2018-03-11,2,2,771.5413772344613,777,2018
2018-03-12,2,2,771.5626856188185,799,2018
2018-03-13,2,2,771.5842653602947,796,2018
2018-03-14,2,2,771.6061239887059,768,2018
2018-03-15,2,2,771.6282686397135,788,2018
2018-03-16,2,2,771.6507060463975,774,2018
2018-03-17,2,2,771.6734425313269,775,2018
2018-03-18,2,2,771.6964839991341,779,2018
2018-03-19,2,2,771.7198359296052,794,2018
2018-03-20,2,2,771.7435033712902,779,2018
2018-03-21,2,2,771.7674909356456,791,2018
2018-03-22,2,2,771.7918027917125,769,2018
2018-03-23,2,2,771.816442661337,783,2018
2018-03-24,2,2,771.841413814941,746,2018
2018-03-25,2,2,771.8667190678455,790,2018
2018-03-26,2,2,771.8923607771507,781,2018
2018-03-27,2,2,771.9183408391812,776,2018
2018-03-28,2,2,771.9446606874909,773,2018
2018-03-29,2,2,771.9713212914394,780,2018
2018-03-30,2,2,771.9983231553325,778,2018
2018-03-31,2,2,772.0256663181354,759,2018
2018-04-01,2,2,772.0533503537538,772,2018
2018-04-02,2,2,772.0813743718836,769,2018
2018-04-03,2,2,772.1097370194308,772,2018
2018-04-04,2,2,772.1384364824951,770,2018
2018-04-05,2,2,772.1674704889194,786,2018
2018-04-06,2,2,772.1968363113982,788,2018
2018-04-07,2,2,772.2265307711438,773,2018
2018-04-08,2,2,772.2565502421046,763,2018
2018-04-09,2,2,772.2868906557317,784,2018
2018-04-10,2,2,772.3175475062837,761,2018
2018-04-11,2,2,772.3485158566706,775,2018
2018-04-12,2,2,772.379790344823,784,2018
2018-04-13,2,2,772.411365190582,792,2018
2018-04-14,2,2,772.4432342031015,791,2018
2018-04-15,2,2,772.475390788753,780,2018
2018-04-16,2,2,772.5078279595241,778,2018
2018-04-17,2,2,772.5405383419,776,2018
2018-04-18,2,2,772.5735141862178,786,2018
2018-04-19,2,2,772.6067473764825,788,2018
2018-04-20,2,2,772.6402294406313,777,2018
2018-04-21,2,2,772.6739515612361,774,2018
2018-04-22,2,2,772.7079045866301,768,2018
2018-04-23,2,2,772.7420790424455,783,2018
2018-04-24,2,2,772.7764651435468,793,2018
2018-04-25,2,2,772.8110528063494,774,2018
2018-04-26,2,2,772.8458316615023,783,2018
2018-04-27,2,2,772.8807910669274,780,2018
2018-04-28,2,2,772.9159201211926,768,2018
2018-04-29,2,2,772.9512076772075,789,2018
2018-04-30,2,2,772.9866423562229,770,2018
2018-05-01,2,2,773.0222125621173,779,2018
2018-05-02,2,2,773.057906495955,797,2018
2018-05-03,2,2,773.093712170796,798,2018
2018-05-04,2,2,773.129617426741,772,2018
2018-05-05,2,2,773.1656099461948,785,2018
2018-05-06,2,2,773.201677269326,779,2018
2018-05-07,2,2,773.2378068097095,767,2018
2018-05-08,2,2,773.2739858701276,779,2018
2018-05-09,2,2,773.3102016585154,772,2018
2018-05-10,2,2,773.3464413040282,792,2018
2018-05-11,2,2,773.3826918732137,782,2018
2018-05-12,2,2,773.4189403862672,781,2018
2018-05-13,2,2,773.455173833353,750,2018
2018-05-14,2,2,773.4913791909701,784,2018
2018-05-15,2,2,773.5275434383443,805,2018
2018-05-16,2,2,773.5636535738245,774,2018
2018-05-17,2,2,773.5996966312673,780,2018
2018-05-18,2,2,773.635659696387,776,2018
2018-05-19,2,2,773.6715299230506,764,2018
2018-05-20,2,2,773.7072945495033,783,2018
2018-05-21,2,2,773.7429409144996,796,2018
2018-05-22,2,2,773.7784564733216,776,2018
2018-05-23,2,2,773.8138288136688,773,2018
2018-05-24,2,2,773.8490456713959,794,2018
2018-05-25,2,2,773.8840949460808,780,2018
2018-05-26,2,2,773.9189647164077,764,2018
2018-05-27,2,2,773.9536432553394,768,2018
2018-05-28,2,2,773.9881190450685,777,2018
2018-05-29,2,2,774.0223807917239,803,2018
2018-05-30,2,2,774.0564174398172,774,2018
2018-05-31,2,2,774.0902181864109,785,2018
2018-06-01,2,2,774.1237724949916,774,2018
2018-06-02,2,2,774.1570701090322,786,2018
2018-06-03,2,2,774.1901010652246,766,2018
2018-06-04,2,2,774.2228557063676,787,2018
2018-06-05,2,2,774.2553246938974,787,2018
2018-06-06,2,2,774.2874990200414,766,2018
2018-06-07,2,2,774.3193700195811,796,2018
2018-06-08,2,2,774.3509293812145,790,2018
2018-06-09,2,2,774.3821691584966,783,2018
2018-06-10,2,2,774.4130817803516,784,2018
2018-06-11,2,2,774.443660061141,809,2018
2018-06-12,2,2,774.4738972102733,783,2018
2018-06-13,2,2,774.5037868413489,786,2018
2018-06-14,2,2,774.5333229808241,778,2018
2018-06-15,2,2,774.562500076186,796,2018
2018-06-16,2,2,774.5913130036274,766,2018
2018-06-17,2,2,774.6197570752134,780,2018
2018-06-18,2,2,774.6478280455299,790,2018
2018-06-19,2,2,774.6755221178053,787,2018
2018-06-20,2,2,774.7028359494993,789,2018
2018-06-21,2,2,774.7297666573518,778,2018
2018-06-22,2,2,774.7563118218827,773,2018
2018-06-23,2,2,774.7824694913415,799,2018
2018-06-24,2,2,774.8082381850983,769,2018
2018-06-25,2,2,774.833616896472,781,2018
2018-06-26,2,2,774.8586050949955,776,2018
2018-06-27,2,2,774.8832027281095,796,2018
2018-06-28,2,2,774.9074102222875,793,2018
2018-06-29,2,2,774.9312284835867,747,2018
2018-06-30,2,2,774.9546588976266,784,2018
2018-07-01,2,2,774.9777033289936,778,2018
2018-07-02,2,2,775.0003641200713,768,2018
2018-07-03,2,2,775.0226440893001,779,2018
2018-07-04,2,2,775.0445465288649,791,2018
2018-07-05,2,2,775.0660752018141,770,2018
2018-07-06,2,2,775.0872343386168,781,2018
2018-07-07,2,2,775.1080286331542,778,2018
2018-07-08,2,2,775.1284632381587,781,2018
2018-07-09,2,2,775.1485437600977,763,2018
2018-07-10,2,2,775.1682762535138,800,2018
2018-07-11,2,2,775.1876672148243,796,2018
2018-07-12,2,2,775.2067235755895,786,2018
2018-07-13,2,2,775.225452695255,793,2018
2018-07-14,2,2,775.2438623533778,774,2018
2018-07-15,2,2,775.2619607413455,791,2018
2018-07-16,2,2,775.2797564535987,786,2018
2018-07-17,2,2,775.2972584783612,807,2018
2018-07-18,2,2,775.3144761878987,792,2018
2018-07-19,2,2,775.3314193283078,783,2018
2018-07-20,2,2,775.3480980088531,776,2018
2018-07-21,2,2,775.3645226908608,792,2018
2018-07-22,2,2,775.3807041761856,787,2018
2018-07-23,2,2,775.3966535952609,799,2018
2018-07-24,2,2,775.412382394748,775,2018
2018-07-25,2,2,775.4279023247989,778,2018
2018-07-26,2,2,775.4432254259457,801,2018
2018-07-27,2,2,775.4583640156345,780,2018
2018-07-28,2,2,775.4733306744174,765,2018
2018-07-29,2,2,775.4881382318192,794,2018
2018-07-30,2,2,775.5027997518972,797,2018
2018-07-31,2,2,775.5173285185066,787,2018
2018-08-01,2,2,775.5317380202948,790,2018
2018-08-02,2,2,775.5460419354366,779,2018
2018-08-03,2,2,775.5602541161318,791,2018
2018-08-04,2,2,775.5743885728807,792,2018
2018-08-05,2,2,775.5884594585588,801,2018
2018-08-06,2,2,775.602481052307,782,2018
2018-08-07,2,2,775.6164677432571,784,2018
2018-08-08,2,2,775.630434014112,769,2018
2018-08-09,2,2,775.644394424599,783,2018
2018-08-10,2,2,775.6583635948174,792,2018
2018-08-11,2,2,775.6723561884962,785,2018
2018-08-12,2,2,775.6863868961875,767,2018
2018-08-13,2,2,775.700470418409,780,2018
2018-08-14,2,2,775.7146214487592,795,2018
2018-08-15,2,2,775.7288546570259,789,2018
2018-08-16,2,2,775.7431846723036,781,2018
2018-08-17,2,2,775.7576260661446,780,2018
2018-08-18,2,2,775.7721933357599,792,2018
2018-08-19,2,2,775.7869008872918,784,2018
2018-08-20,2,2,775.8017630191771,764,2018
2018-08-21,2,2,775.8167939056207,779,2018
2018-08-22,2,2,775.8320075801979,774,2018
2018-08-23,2,2,775.8474179196085,796,2018
2018-08-24,2,2,775.8630386275956,791,2018
2018-08-25,2,2,775.8788832190542,781,2018
2018-08-26,2,2,775.8949650043446,792,2018
2018-08-27,2,2,775.9112970738299,806,2018
2018-08-28,2,2,775.9278922826579,795,2018
2018-08-29,2,2,775.9447632358005,792,2018
2018-08-30,2,2,775.9619222733745,788,2018
2018-08-31,2,2,775.9793814562566,781,2018
2018-09-01,2,2,775.9971525520094,772,2018
2018-09-02,2,2,776.01524702114,788,2018
2018-09-03,2,2,776.0336760037005,780,2018
2018-09-04,2,2,776.0524503062517,777,2018
2018-09-05,2,2,776.0715803892033,781,2018
2018-09-06,2,2,776.0910763545444,785,2018
2018-09-07,2,2,776.1109479339817,803,2018
2018-09-08,2,2,776.1312044774962,801,2018
2018-09-09,2,2,776.1518549423349,782,2018
2018-09-10,2,2,776.1729078824483,801,2018
2018-09-11,2,2,776.1943714383876,777,2018
2018-09-12,2,2,776.2162533276717,795,2018
2018-09-13,2,2,776.238560835639,785,2018
2018-09-14,2,2,776.2613008067902,782,2018
2018-09-15,2,2,776.2844796366369,766,2018
2018-09-16,2,2,776.3081032640612,784,2018
2018-09-17,2,2,776.3321771642001,787,2018
2018-09-18,2,2,776.3567063418582,781,2018
2018-09-19,2,2,776.381695325462,790,2018
2018-09-20,2,2,776.4071481615568,786,2018
2018-09-21,2,2,776.4330684098593,790,2018
2018-09-22,2,2,776.4594591388654,797,2018
2018-09-23,2,2,776.4863229220243,783,2018
2018-09-24,2,2,776.5136618344794,787,2018
2018-09-25,2,2,776.5414774503811,788,2018
2018-09-26,2,2,776.5697708407757,792,2018
2018-09-27,2,2,776.5985425720723,777,2018
2018-09-28,2,2,776.6277927050885,777,2018
2018-09-29,2,2,776.6575207946781,791,2018
2018-09-30,2,2,776.6877258899405,783,2018
2018-10-01,2,2,776.7184065350109,787,2018
2018-10-02,2,2,776.7495607704311,799,2018
2018-10-03,2,2,776.7811861350998,788,2018
2018-10-04,2,2,776.8132796687996,781,2018
2018-10-05,2,2,776.845837915298,781,2018
2018-10-06,2,2,776.8788569260188,798,2018
2018-10-07,2,2,776.9123322642798,781,2018
2018-10-08,2,2,776.946259010091,776,2018
2018-10-09,2,2,776.9806317655106,806,2018
2018-10-10,2,2,777.0154446605483,783,2018
2018-10-11,2,2,777.0506913596122,780,2018
2018-10-12,2,2,777.0863650684919,799,2018
2018-10-13,2,2,777.1224585418669,776,2018
2018-10-14,2,2,777.1589640913348,778,2018
2018-10-15,2,2,777.1958735939475,785,2018
2018-10-16,2,2,777.2331785012472,792,2018
2018-10-17,2,2,777.2708698487907,796,2018
2018-10-18,2,2,777.308938266151,782,2018
2018-10-19,2,2,777.3473739873853,790,2018
2018-10-20,2,2,777.3861668619548,773,2018
2018-10-21,2,2,777.4253063660877,785,2018
2018-10-22,2,2,777.4647816145675,783,2018
2018-10-23,2,2,777.5045813729367,811,2018
2018-10-24,2,2,777.5446940700992,780,2018
2018-10-25,2,2,777.5851078113079,791,2018
2018-10-26,2,2,777.6258103915208,786,2018
2018-10-27,2,2,777.6667893091121,781,2018
2018-10-28,2,2,777.7080317799222,781,2018
2018-10-29,2,2,777.7495247516264,789,2018
2018-10-30,2,2,777.7912549184114,794,2018
2018-10-31,2,2,777.8332087359365,783,2018
2018-11-01,2,2,777.875372436568,794,2018
2018-11-02,2,2,777.9177320448631,778,2018
2018-11-03,2,2,777.9602733932893,802,2018
2018-11-04,2,2,778.0029821381597,784,2018
2018-11-05,2,2,778.0458437757646,791,2018
2018-11-06,2,2,778.0888436586827,789,2018
2018-11-07,2,2,778.1319670122496,768,2018
2018-11-08,2,2,778.1751989511685,787,2018
2018-11-09,2,2,778.218524496239,799,2018
2018-11-10,2,2,778.2619285911902,780,2018
2018-11-11,2,2,778.3053961195911,776,2018
2018-11-12,2,2,778.3489119218254,782,2018
2018-11-13,2,2,778.3924608121076,787,2018
2018-11-14,2,2,778.4360275955196,791,2018
2018-11-15,2,2,778.4795970850507,783,2018
2018-11-16,2,2,778.5231541186185,792,2018
2018-11-17,2,2,778.566683576053,774,2018
2018-11-18,2,2,778.6101703960221,778,2018
2018-11-19,2,2,778.6535995928795,803,2018
2018-11-20,2,2,778.6969562734162,792,2018
2018-11-21,2,2,778.7402256534956,782,2018
2018-11-22,2,2,778.7833930745503,796,2018
2018-11-23,2,2,778.8264440199263,792,2018
2018-11-24,2,2,778.8693641310508,762,2018
2018-11-25,2,2,778.9121392234084,779,2018
2018-11-26,2,2,778.9547553023024,789,2018
2018-11-27,2,2,778.9971985783901,781,2018
2018-11-28,2,2,779.0394554829656,795,2018
2018-11-29,2,2,779.0815126829798,791,2018
2018-11-30,2,2,779.1233570957731,786,2018
2018-12-01,2,2,779.1649759035113,788,2018
2018-12-02,2,2,779.206356567301,773,2018
2018-12-03,2,2,779.2474868409715,794,2018
2018-12-04,2,2,779.288354784508,800,2018
2018-12-05,2,2,779.3289487771174,788,2018
2018-12-06,2,2,779.3692575299141,799,2018
2018-12-07,2,2,779.4092700982113,783,2018
2018-12-08,2,2,779.4489758934,806,2018
2018-12-09,2,2,779.4883646944072,774,2018
2018-12-10,2,2,779.5274266587155,795,2018
2018-12-11,2,2,779.566152332934,767,2018
2018-12-12,2,2,779.6045326629074,803,2018
2018-12-13,2,2,779.6425590033515,779,2018
2018-12-14,2,2,779.6802231270042,785,2018
2018-12-15,2,2,779.7175172332821,775,2018
2018-12-16,2,2,779.7544339564317,783,2018
2018-12-17,2,2,779.7909663731659,796,2018
2018-12-18,2,2,779.8271080097784,798,2018
2018-12-19,2,2,779.8628528487266,802,2018
2018-12-20,2,2,779.8981953346761,771,2018
2018-12-21,2,2,779.933130379999,793,2018
2018-12-22,2,2,779.9676533697224,780,2018
2018-12-23,2,2,780.0017601659168,784,2018
2018-12-24,2,2,780.0354471115259,781,2018
2018-12-25,2,2,780.0687110336278,769,2018
2018-12-26,2,2,780.1015492461269,802,2018
2018-12-27,2,2,780.1339595518734,780,2018
2018-12-28,2,2,780.1659402442082,783,2018
2018-12-29,2,2,780.1974901079303,799,2018
2018-12-30,2,2,780.2286084196884,785,2018
2018-12-31,2,2,780.2592949477942,773,2018
2018-01-01,2,3,744.060428819057,733,2018
2018-01-02,2,3,745.0197540372785,766,2018
2018-01-03,2,3,744.3450636180536,751,2018
2018-01-04,2,3,743.6548330180585,761,2018
2018-01-05,2,3,742.9652837073634,739,2018
2018-01-06,2,3,742.2767724532016,745,2018
2018-01-07,2,3,741.5894986039234,753,2018
2018-01-08,2,3,740.903659561821,745,2018
2018-01-09,2,3,740.2194522727751,734,2018
2018-01-10,2,3,739.5370731914165,755,2018
2018-01-11,2,3,738.8567182313423,760,2018
2018-01-12,2,3,738.1785827153443,743,2018
2018-01-13,2,3,737.5028613258023,732,2018
2018-01-14,2,3,736.8297480552422,722,2018
2018-01-15,2,3,736.1594361570719,727,2018
2018-01-16,2,3,735.4921180964948,746,2018
2018-01-17,2,3,734.8279855016076,741,2018
2018-01-18,2,3,734.1672291146865,740,2018
2018-01-19,2,3,733.5100387436673,736,2018
2018-01-20,2,3,732.8566032138244,725,2018
2018-01-21,2,3,732.2071103196521,725,2018
2018-01-22,2,3,731.5617467769549,734,2018
2018-01-23,2,3,730.9206981751522,739,2018
2018-01-24,2,3,730.2841489298008,742,2018
2018-01-25,2,3,729.6522822353396,713,2018
2018-01-26,2,3,729.0252800180663,721,2018
2018-01-27,2,3,728.4033228893452,716,2018
2018-01-28,2,3,727.7865900990578,709,2018
2018-01-29,2,3,727.1752594892953,733,2018
2018-01-30,2,3,726.5695074483053,742,2018
2018-01-31,2,3,725.9695088646923,727,2018
2018-02-01,2,3,725.3754370818833,726,2018
2018-02-02,2,3,724.7874638528592,709,2018
2018-02-03,2,3,724.2057592951637,716,2018
2018-02-04,2,3,723.6304918461918,731,2018
2018-02-05,2,3,723.0618282187661,730,2018
2018-02-06,2,3,722.4999333570075,719,2018
2018-02-07,2,3,721.9449703925075,708,2018
2018-02-08,2,3,721.397100600807,728,2018
2018-02-09,2,3,720.8564833581931,710,2018
2018-02-10,2,3,720.3232760988161,709,2018
2018-02-11,2,3,719.7976342721371,701,2018
2018-02-12,2,3,719.2797113007156,697,2018
2018-02-13,2,3,718.7696585383399,723,2018
2018-02-14,2,3,718.267625228514,727,2018
