Date,store,product,base,number_sold,year
2017-05-14,1,4,691.5979755803454,724,2017
2017-05-15,1,4,691.583847004712,701,2017
2017-05-16,1,4,691.5693733217014,683,2017
2017-05-17,1,4,691.5545590680321,662,2017
2017-05-18,1,4,691.5394092660471,689,2017
2017-05-19,1,4,691.5239294129154,704,2017
2017-05-20,1,4,691.5081254692511,754,2017
2017-05-21,1,4,691.4920038471596,713,2017
2017-05-22,1,4,691.4755713977296,694,2017
2017-05-23,1,4,691.4588353979864,668,2017
2017-05-24,1,4,691.4418035373233,679,2017
2017-05-25,1,4,691.424483903428,668,2017
2017-05-26,1,4,691.406884967724,700,2017
2017-05-27,1,4,691.3890155703432,711,2017
2017-05-28,1,4,691.3708849046512,724,2017
2017-05-29,1,4,691.3525025013449,713,2017
2017-05-30,1,4,691.3338782121401,670,2017
2017-05-31,1,4,691.3150221930739,673,2017
2017-06-01,1,4,691.2959448874403,682,2017
2017-06-02,1,4,691.2766570083811,702,2017
2017-06-03,1,4,691.2571695211566,734,2017
2017-06-04,1,4,691.237493625114,728,2017
2017-06-05,1,4,691.2176407353813,684,2017
2017-06-06,1,4,691.1976224643075,678,2017
2017-06-07,1,4,691.1774506026713,686,2017
2017-06-08,1,4,691.1571371006848,719,2017
2017-06-09,1,4,691.1366940488145,725,2017
2017-06-10,1,4,691.1161336584448,725,2017
2017-06-11,1,4,691.0954682424069,723,2017
2017-06-12,1,4,691.0747101953993,680,2017
2017-06-13,1,4,691.0538719743241,675,2017
2017-06-14,1,4,691.0329660785623,663,2017
2017-06-15,1,4,691.0120050302164,671,2017
2017-06-16,1,4,690.9910013543416,693,2017
2017-06-17,1,4,690.9699675591924,737,2017
2017-06-18,1,4,690.9489161165088,717,2017
2017-06-19,1,4,690.9278594418683,724,2017
2017-06-20,1,4,690.9068098751258,673,2017
2017-06-21,1,4,690.8857796609676,676,2017
2017-06-22,1,4,690.8647809296061,689,2017
2017-06-23,1,4,690.8438256776344,719,2017
2017-06-24,1,4,690.8229257490696,707,2017
2017-06-25,1,4,690.802092816606,720,2017
2017-06-26,1,4,690.7813383631033,682,2017
2017-06-27,1,4,690.7606736633323,679,2017
2017-06-28,1,4,690.7401097660016,664,2017
2017-06-29,1,4,690.7196574760865,673,2017
2017-06-30,1,4,690.699327337485,709,2017
2017-07-01,1,4,690.6791296160211,715,2017
2017-07-02,1,4,690.6590742828166,720,2017
2017-07-03,1,4,690.6391709980534,689,2017
2017-07-04,1,4,690.6194290951463,684,2017
2017-07-05,1,4,690.5998575653475,651,2017
2017-07-06,1,4,690.5804650427987,699,2017
2017-07-07,1,4,690.5612597900557,720,2017
2017-07-08,1,4,690.542249684099,727,2017
2017-07-09,1,4,690.5234422028491,712,2017
2017-07-10,1,4,690.5048444122061,703,2017
2017-07-11,1,4,690.4864629536279,689,2017
2017-07-12,1,4,690.468304032263,664,2017
2017-07-13,1,4,690.4503734056545,683,2017
2017-07-14,1,4,690.4326763730295,720,2017
2017-07-15,1,4,690.4152177651849,722,2017
2017-07-16,1,4,690.3980019349893,720,2017
2017-07-17,1,4,690.3810327485045,684,2017
2017-07-18,1,4,690.3643135767464,680,2017
2017-07-19,1,4,690.3478472880923,669,2017
2017-07-20,1,4,690.3316362413428,700,2017
2017-07-21,1,4,690.3156822794523,699,2017
2017-07-22,1,4,690.2999867239329,710,2017
2017-07-23,1,4,690.2845503699408,716,2017
2017-07-24,1,4,690.2693734820522,699,2017
2017-07-25,1,4,690.2544557907329,667,2017
2017-07-26,1,4,690.2397964895102,681,2017
2017-07-27,1,4,690.2253942328468,697,2017
2017-07-28,1,4,690.2112471347243,715,2017
2017-07-29,1,4,690.1973527679371,718,2017
2017-07-30,1,4,690.1837081640975,718,2017
2017-07-31,1,4,690.1703098143544,705,2017
2017-08-01,1,4,690.1571536708249,680,2017
2017-08-02,1,4,690.1442351487389,667,2017
2017-08-03,1,4,690.1315491292916,687,2017
2017-08-04,1,4,690.1190899632066,712,2017
2017-08-05,1,4,690.1068514750018,715,2017
2017-08-06,1,4,690.0948269679548,730,2017
2017-08-07,1,4,690.0830092297641,703,2017
2017-08-08,1,4,690.0713905388989,705,2017
2017-08-09,1,4,690.0599626716285,680,2017
2017-08-10,1,4,690.0487169097304,681,2017
2017-08-11,1,4,690.0376440488589,700,2017
2017-08-12,1,4,690.026734407573,721,2017
2017-08-13,1,4,690.0159778370106,721,2017
2017-08-14,1,4,690.005363731195,691,2017
2017-08-15,1,4,689.9948810379689,672,2017
2017-08-16,1,4,689.9845182705355,677,2017
2017-08-17,1,4,689.9742635196006,693,2017
2017-08-18,1,4,689.9641044660962,707,2017
2017-08-19,1,4,689.9540283944739,715,2017
2017-08-20,1,4,689.9440222065538,719,2017
2017-08-21,1,4,689.9340724359078,708,2017
2017-08-22,1,4,689.924165262767,670,2017
2017-08-23,1,4,689.9142865294317,677,2017
2017-08-24,1,4,689.9044217561654,678,2017
2017-08-25,1,4,689.8945561575595,708,2017
2017-08-26,1,4,689.8846746593421,727,2017
2017-08-27,1,4,689.8747619156184,729,2017
2017-08-28,1,4,689.8648023265162,699,2017
2017-08-29,1,4,689.8547800562213,690,2017
2017-08-30,1,4,689.8446790513763,678,2017
2017-08-31,1,4,689.8344830598262,697,2017
2017-09-01,1,4,689.8241756496842,710,2017
2017-09-02,1,4,689.8137402286982,719,2017
2017-09-03,1,4,689.8031600638938,713,2017
2017-09-04,1,4,689.7924183014708,700,2017
2017-09-05,1,4,689.7814979869286,681,2017
2017-09-06,1,4,689.7703820853998,684,2017
2017-09-07,1,4,689.7590535021632,677,2017
2017-09-08,1,4,689.7474951033146,693,2017
2017-09-09,1,4,689.7356897365723,713,2017
2017-09-10,1,4,689.7236202521877,723,2017
2017-09-11,1,4,689.7112695239414,690,2017
2017-09-12,1,4,689.6986204701947,690,2017
2017-09-13,1,4,689.6856560749771,674,2017
2017-09-14,1,4,689.6723594090773,696,2017
2017-09-15,1,4,689.6587136511201,694,2017
2017-09-16,1,4,689.6447021085977,736,2017
2017-09-17,1,4,689.6303082388339,718,2017
2017-09-18,1,4,689.6155156698546,706,2017
2017-09-19,1,4,689.6003082211395,676,2017
2017-09-20,1,4,689.5846699242295,674,2017
2017-09-21,1,4,689.5685850431685,702,2017
2017-09-22,1,4,689.5520380947469,710,2017
2017-09-23,1,4,689.5350138685329,739,2017
2017-09-24,1,4,689.5174974466588,705,2017
2017-09-25,1,4,689.4994742233424,724,2017
2017-09-26,1,4,689.4809299241178,687,2017
2017-09-27,1,4,689.4618506247558,676,2017
2017-09-28,1,4,689.4422227698461,682,2017
2017-09-29,1,4,689.4220331910216,712,2017
2017-09-30,1,4,689.4012691248022,716,2017
2017-10-01,1,4,689.3799182300371,728,2017
2017-10-02,1,4,689.3579686049198,689,2017
2017-10-03,1,4,689.3354088035632,674,2017
2017-10-04,1,4,689.3122278521039,677,2017
2017-10-05,1,4,689.2884152643273,683,2017
2017-10-06,1,4,689.2639610567837,703,2017
2017-10-07,1,4,689.2388557633835,710,2017
2017-10-08,1,4,689.2130904494511,724,2017
2017-10-09,1,4,689.1866567252205,702,2017
2017-10-10,1,4,689.159546758754,689,2017
2017-10-11,1,4,689.1317532882705,663,2017
2017-10-12,1,4,689.1032696338667,682,2017
2017-10-13,1,4,689.0740897086149,702,2017
2017-10-14,1,4,689.0442080290265,729,2017
2017-10-15,1,4,689.0136197248642,724,2017
2017-10-16,1,4,688.9823205482938,691,2017
2017-10-17,1,4,688.950306882361,667,2017
2017-10-18,1,4,688.9175757487835,683,2017
2017-10-19,1,4,688.8841248150474,688,2017
2017-10-20,1,4,688.8499524007999,706,2017
2017-10-21,1,4,688.815057483528,712,2017
2017-10-22,1,4,688.7794397035151,697,2017
2017-10-23,1,4,688.7430993680712,706,2017
2017-10-24,1,4,688.7060374550273,684,2017
2017-10-25,1,4,688.6682556154905,675,2017
2017-10-26,1,4,688.629756175856,698,2017
2017-10-27,1,4,688.5905421390697,700,2017
2017-10-28,1,4,688.5506171851426,738,2017
2017-10-29,1,4,688.5099856709105,717,2017
2017-10-30,1,4,688.468652629044,719,2017
2017-10-31,1,4,688.4266237663018,667,2017
2017-11-01,1,4,688.383905461034,675,2017
2017-11-02,1,4,688.3405047599352,698,2017
2017-11-03,1,4,688.2964293740472,719,2017
2017-11-04,1,4,688.2516876740183,742,2017
2017-11-05,1,4,688.2062886846245,708,2017
2017-11-06,1,4,688.1602420785515,699,2017
2017-11-07,1,4,688.1135581694506,676,2017
2017-11-08,1,4,688.0662479042718,666,2017
2017-11-09,1,4,688.0183228548818,696,2017
2017-11-10,1,4,687.9697952089775,719,2017
2017-11-11,1,4,687.9206777603013,725,2017
2017-11-12,1,4,687.8709838981707,715,2017
2017-11-13,1,4,687.8207275963347,699,2017
2017-11-14,1,4,687.7699234011633,682,2017
2017-11-15,1,4,687.7185864191893,660,2017
2017-11-16,1,4,687.6667323040103,689,2017
2017-11-17,1,4,687.6143772425694,703,2017
2017-11-18,1,4,687.5615379408252,742,2017
2017-11-19,1,4,687.508231608831,727,2017
2017-11-20,1,4,687.454475945235,714,2017
2017-11-21,1,4,687.4002891212228,680,2017
2017-11-22,1,4,687.3456897639163,691,2017
2017-11-23,1,4,687.2906969392486,693,2017
2017-11-24,1,4,687.2353301343342,715,2017
2017-11-25,1,4,687.1796092393531,727,2017
2017-11-26,1,4,687.1235545289692,732,2017
2017-11-27,1,4,687.0671866433034,704,2017
2017-11-28,1,4,687.0105265684824,693,2017
2017-11-29,1,4,686.9535956167847,667,2017
2017-11-30,1,4,686.896415406407,683,2017
2017-12-01,1,4,686.8390078408707,704,2017
2017-12-02,1,4,686.7813950880957,742,2017
2017-12-03,1,4,686.7235995591594,726,2017
2017-12-04,1,4,686.6656438867703,706,2017
2017-12-05,1,4,686.6075509034756,701,2017
2017-12-06,1,4,686.5493436196297,673,2017
2017-12-07,1,4,686.4910452011471,691,2017
2017-12-08,1,4,686.4326789470658,698,2017
2017-12-09,1,4,686.3742682669448,720,2017
2017-12-10,1,4,686.3158366581212,722,2017
2017-12-11,1,4,686.2574076828541,704,2017
2017-12-12,1,4,686.1990049453792,679,2017
2017-12-13,1,4,686.1406520688993,680,2017
2017-12-14,1,4,686.082372672539,686,2017
2017-12-15,1,4,686.0241903482876,709,2017
2017-12-16,1,4,685.9661286379544,730,2017
2017-12-17,1,4,685.908211010168,722,2017
2017-12-18,1,4,685.850460837438,713,2017
2017-12-19,1,4,685.7929013733109,686,2017
2017-12-20,1,4,685.7355557296419,675,2017
2017-12-21,1,4,685.6784468540108,685,2017
2017-12-22,1,4,685.6215975073056,699,2017
2017-12-23,1,4,685.5650302415,730,2017
2017-12-24,1,4,685.5087673776484,720,2017
2017-12-25,1,4,685.452830984124,683,2017
2017-12-26,1,4,685.3972428551265,693,2017
2017-12-27,1,4,685.3420244894774,685,2017
2017-12-28,1,4,685.2871970697349,704,2017
2017-12-29,1,4,685.232781441644,727,2017
2017-12-30,1,4,685.1787980939505,722,2017
2017-12-31,1,4,685.1252671385978,721,2017
2017-01-01,1,5,688.2737783534949,687,2017
2017-01-02,1,5,686.4830693628489,698,2017
2017-01-03,1,5,685.2424346343911,687,2017
2017-01-04,1,5,684.3744016424273,702,2017
2017-01-05,1,5,683.7592923888299,682,2017
2017-01-06,1,5,683.3164067026236,695,2017
2017-01-07,1,5,682.9913316424452,697,2017
2017-01-08,1,5,682.7473825377978,686,2017
2017-01-09,1,5,682.5598305391865,682,2017
2017-01-10,1,5,682.4120094787999,685,2017
2017-01-11,1,5,682.2926901983857,700,2017
2017-01-12,1,5,682.1943096977363,693,2017
2017-01-13,1,5,682.1117768018394,688,2017
2017-01-14,1,5,682.0416666510405,706,2017
2017-01-15,1,5,681.9816774263188,700,2017
2017-01-16,1,5,681.9302639347945,674,2017
2017-01-17,1,5,681.8863904759512,687,2017
2017-01-18,1,5,681.8493641551319,657,2017
2017-01-19,1,5,681.81872245382,694,2017
2017-01-20,1,5,681.7941573930204,687,2017
2017-01-21,1,5,681.7754643768014,711,2017
2017-01-22,1,5,681.762507681553,698,2017
2017-01-23,1,5,681.7551971722811,695,2017
2017-01-24,1,5,681.7534725914262,692,2017
2017-01-25,1,5,681.7572929554952,676,2017
2017-01-26,1,5,681.766629397238,704,2017
2017-01-27,1,5,681.7814603322938,679,2017
2017-01-28,1,5,681.8017681942243,679,2017
2017-01-29,1,5,681.827537228022,710,2017
2017-01-30,1,5,681.8587519981907,698,2017
2017-01-31,1,5,681.8953963794771,681,2017
2017-02-01,1,5,681.937452873839,679,2017
2017-02-02,1,5,681.9849021481624,681,2017
2017-02-03,1,5,682.0377227215945,678,2017
2017-02-04,1,5,682.0958907545173,695,2017
2017-02-05,1,5,682.1593799068094,694,2017
2017-02-06,1,5,682.2281612435822,676,2017
2017-02-07,1,5,682.3022031736764,679,2017
2017-02-08,1,5,682.3814714109961,690,2017
2017-02-09,1,5,682.465928951994,675,2017
2017-02-10,1,5,682.5555360647886,698,2017
2017-02-11,1,5,682.650250286871,707,2017
2017-02-12,1,5,682.7500264293458,705,2017
2017-02-13,1,5,682.8548165863123,684,2017
2017-02-14,1,5,682.9645701484479,691,2017
2017-02-15,1,5,683.079233820157,669,2017
2017-02-16,1,5,683.1987516398389,691,2017
2017-02-17,1,5,683.3230650029852,702,2017
2017-02-18,1,5,683.4521126878922,718,2017
2017-02-19,1,5,683.5858308838351,701,2017
2017-02-20,1,5,683.724153221605,684,2017
2017-02-21,1,5,683.8670108063136,676,2017
2017-02-22,1,5,684.0143322524124,675,2017
2017-02-23,1,5,684.1660437208618,694,2017
2017-02-24,1,5,684.3220689584059,696,2017
2017-02-25,1,5,684.4823293389096,685,2017
2017-02-26,1,5,684.6467439067108,699,2017
2017-02-27,1,5,684.8152294219512,696,2017
2017-02-28,1,5,684.9877004078377,691,2017
2017-03-01,1,5,685.1640691997944,673,2017
2017-03-02,1,5,685.3442459964597,692,2017
2017-03-03,1,5,685.5281389124825,702,2017
2017-03-04,1,5,685.7156540330701,712,2017
2017-03-05,1,5,685.9066954702389,701,2017
2017-03-06,1,5,686.1011654207174,692,2017
2017-03-07,1,5,686.298964225447,679,2017
2017-03-08,1,5,686.4999904306313,691,2017
2017-03-09,1,5,686.7041408502733,691,2017
2017-03-10,1,5,686.9113106301461,698,2017
2017-03-11,1,5,687.121393313138,713,2017
2017-03-12,1,5,687.334280905913,701,2017
2017-03-13,1,5,687.5498639468226,686,2017
2017-03-14,1,5,687.7680315750085,683,2017
2017-03-15,1,5,687.9886716006328,685,2017
2017-03-16,1,5,688.2116705761671,691,2017
2017-03-17,1,5,688.4369138686792,714,2017
2017-03-18,1,5,688.6642857330453,714,2017
2017-03-19,1,5,688.8936693860234,710,2017
2017-03-20,1,5,689.1249470811159,700,2017
2017-03-21,1,5,689.3580001841536,684,2017
2017-03-22,1,5,689.5927092495299,692,2017
2017-03-23,1,5,689.8289540970111,686,2017
2017-03-24,1,5,690.0666138890577,707,2017
2017-03-25,1,5,690.3055672085769,697,2017
2017-03-26,1,5,690.5456921370372,702,2017
2017-03-27,1,5,690.786866332873,708,2017
2017-03-28,1,5,691.0289671101043,690,2017
2017-03-29,1,5,691.271871517095,688,2017
2017-03-30,1,5,691.5154564153847,683,2017
2017-03-31,1,5,691.7595985585107,718,2017
2017-04-01,1,5,692.0041746707524,709,2017
2017-04-02,1,5,692.2490615257244,714,2017
2017-04-03,1,5,692.4941360247425,701,2017
2017-04-04,1,5,692.7392752748921,708,2017
2017-04-05,1,5,692.9843566667256,682,2017
2017-04-06,1,5,693.2292579515184,704,2017
2017-04-07,1,5,693.4738573180082,717,2017
2017-04-08,1,5,693.7180334685518,731,2017
2017-04-09,1,5,693.9616656946256,706,2017
2017-04-10,1,5,694.2046339516036,734,2017
2017-04-11,1,5,694.4468189327398,698,2017
2017-04-12,1,5,694.6881021422947,699,2017
2017-04-13,1,5,694.9283659677318,695,2017
2017-04-14,1,5,695.1674937509234,725,2017
2017-04-15,1,5,695.4053698583022,734,2017
2017-04-16,1,5,695.6418797498915,726,2017
2017-04-17,1,5,695.8769100471554,709,2017
2017-04-18,1,5,696.1103485996103,693,2017
2017-04-19,1,5,696.3420845501327,710,2017
2017-04-20,1,5,696.5720083989133,706,2017
2017-04-21,1,5,696.800012065997,699,2017
2017-04-22,1,5,697.0259889523554,714,2017
2017-04-23,1,5,697.2498339994398,710,2017
2017-04-24,1,5,697.4714437471642,697,2017
2017-04-25,1,5,697.6907163902681,699,2017
2017-04-26,1,5,697.9075518330142,702,2017
2017-04-27,1,5,698.1218517421715,700,2017
2017-04-28,1,5,698.3335195982461,705,2017
2017-04-29,1,5,698.5424607449138,708,2017
2017-04-30,1,5,698.7485824366162,728,2017
2017-05-01,1,5,698.9517938842857,714,2017
2017-05-02,1,5,699.15200629916,702,2017
2017-05-03,1,5,699.349132934656,688,2017
2017-05-04,1,5,699.543089126272,711,2017
2017-05-05,1,5,699.7337923294873,685,2017
2017-05-06,1,5,699.9211621556369,719,2017
2017-05-07,1,5,700.105120405733,712,2017
2017-05-08,1,5,700.2855911022124,709,2017
2017-05-09,1,5,700.4625005185939,697,2017
2017-05-10,1,5,700.6357772070223,695,2017
2017-05-11,1,5,700.8053520236892,716,2017
2017-05-12,1,5,700.9711581521155,732,2017
2017-05-13,1,5,701.1331311242864,713,2017
2017-05-14,1,5,701.2912088396296,710,2017
2017-05-15,1,5,701.445331581834,726,2017
2017-05-16,1,5,701.5954420335026,703,2017
2017-05-17,1,5,701.741485288641,698,2017
2017-05-18,1,5,701.8834088629825,704,2017
2017-05-19,1,5,702.0211627021527,723,2017
2017-05-20,1,5,702.154699187684,707,2017
2017-05-21,1,5,702.2839731408812,708,2017
2017-05-22,1,5,702.4089418245582,722,2017
2017-05-23,1,5,702.5295649426504,718,2017
2017-05-24,1,5,702.6458046377261,689,2017
2017-05-25,1,5,702.7576254864088,728,2017
2017-05-26,1,5,702.864994492734,711,2017
2017-05-27,1,5,702.9678810794612,726,2017
2017-05-28,1,5,703.0662570773665,736,2017
2017-05-29,1,5,703.1600967125407,712,2017
2017-05-30,1,5,703.2493765917243,716,2017
2017-05-31,1,5,703.3340756857081,700,2017
2017-06-01,1,5,703.414175310832,710,2017
2017-06-02,1,5,703.4896591086193,727,2017
2017-06-03,1,5,703.5605130235796,718,2017
2017-06-04,1,5,703.6267252792221,718,2017
2017-06-05,1,5,703.6882863523191,715,2017
2017-06-06,1,5,703.7451889454588,697,2017
2017-06-07,1,5,703.7974279579375,706,2017
2017-06-08,1,5,703.8450004550303,712,2017
2017-06-09,1,5,703.8879056356926,727,2017
2017-06-10,1,5,703.9261447987387,725,2017
2017-06-11,1,5,703.9597213075496,736,2017
2017-06-12,1,5,703.9886405533573,744,2017
2017-06-13,1,5,704.0129099171685,709,2017
2017-06-14,1,5,704.0325387303691,695,2017
2017-06-15,1,5,704.0475382340786,696,2017
2017-06-16,1,5,704.0579215372989,719,2017
2017-06-17,1,5,704.0637035739273,726,2017
2017-06-18,1,5,704.0649010586827,730,2017
2017-06-19,1,5,704.061532442012,731,2017
2017-06-20,1,5,704.0536178640339,708,2017
2017-06-21,1,5,704.0411791075835,711,2017
2017-06-22,1,5,704.0242395504192,711,2017
2017-06-23,1,5,704.002824116657,745,2017
2017-06-24,1,5,703.9769592274927,728,2017
2017-06-25,1,5,703.9466727512784,721,2017
2017-06-26,1,5,703.9119939530194,717,2017
2017-06-27,1,5,703.8729534433526,700,2017
2017-06-28,1,5,703.829583127075,712,2017
2017-06-29,1,5,703.7819161512869,720,2017
2017-06-30,1,5,703.7299868532144,732,2017
2017-07-01,1,5,703.6738307077786,713,2017
2017-07-02,1,5,703.6134842749749,723,2017
2017-07-03,1,5,703.5489851471312,696,2017
2017-07-04,1,5,703.4803718961066,711,2017
2017-07-05,1,5,703.4076840204976,706,2017
2017-07-06,1,5,703.3309618929176,708,2017
2017-07-07,1,5,703.2502467074099,718,2017
2017-07-08,1,5,703.1655804270636,727,2017
2017-07-09,1,5,703.0770057318895,714,2017
2017-07-10,1,5,702.984565967025,723,2017
2017-07-11,1,5,702.8883050913219,716,2017
2017-07-12,1,5,702.7882676263868,702,2017
2017-07-13,1,5,702.6844986061263,721,2017
2017-07-14,1,5,702.5770435268616,723,2017
2017-07-15,1,5,702.4659482980674,728,2017
2017-07-16,1,5,702.3512591937941,727,2017
2017-07-17,1,5,702.2330228048282,703,2017
2017-07-18,1,5,702.1112859916437,712,2017
2017-07-19,1,5,701.9860958382038,698,2017
2017-07-20,1,5,701.8574996066566,727,2017
2017-07-21,1,5,701.7255446929821,738,2017
2017-07-22,1,5,701.5902785836365,742,2017
2017-07-23,1,5,701.4517488132423,724,2017
2017-07-24,1,5,701.3100029233681,719,2017
2017-07-25,1,5,701.1650884224488,710,2017
2017-07-26,1,5,701.0170527468784,715,2017
2017-07-27,1,5,700.8659432233271,726,2017
2017-07-28,1,5,700.7118070323155,733,2017
2017-07-29,1,5,700.5546911730836,733,2017
2017-07-30,1,5,700.3946424297935,734,2017
2017-07-31,1,5,700.231707339096,729,2017
2017-08-01,1,5,700.0659321590938,699,2017
2017-08-02,1,5,699.8973628397317,723,2017
2017-08-03,1,5,699.7260449946406,714,2017
2017-08-04,1,5,699.5520238744601,720,2017
2017-08-05,1,5,699.3753443416666,712,2017
2017-08-06,1,5,699.1960508469223,724,2017
2017-08-07,1,5,699.0141874069711,720,2017
2017-08-08,1,5,698.829797584094,710,2017
2017-08-09,1,5,698.6429244671407,726,2017
2017-08-10,1,5,698.4536106541489,711,2017
2017-08-11,1,5,698.2618982365643,721,2017
2017-08-12,1,5,698.0678287850682,729,2017
2017-08-13,1,5,697.8714433370171,733,2017
2017-08-14,1,5,697.6727823855031,707,2017
2017-08-15,1,5,697.471885870031,721,2017
2017-08-16,1,5,697.2687931688179,713,2017
2017-08-17,1,5,697.0635430927064,697,2017
2017-08-18,1,5,696.8561738806919,724,2017
2017-08-19,1,5,696.6467231970537,736,2017
2017-08-20,1,5,696.4352281300822,718,2017
2017-08-21,1,5,696.2217251923904,727,2017
2017-08-22,1,5,696.0062503227953,691,2017
2017-08-23,1,5,695.7888388897571,708,2017
2017-08-24,1,5,695.5695256963528,716,2017
2017-08-25,1,5,695.3483449867698,726,2017
2017-08-26,1,5,695.1253304542939,727,2017
2017-08-27,1,5,694.9005152507712,730,2017
2017-08-28,1,5,694.673931997514,734,2017
2017-08-29,1,5,694.4456127976267,705,2017
2017-08-30,1,5,694.2155892497201,715,2017
2017-08-31,1,5,693.9838924629811,707,2017
2017-09-01,1,5,693.7505530735694,728,2017
2017-09-02,1,5,693.5156012622998,704,2017
2017-09-03,1,5,693.2790667735761,712,2017
2017-09-04,1,5,693.0409789355402,703,2017
2017-09-05,1,5,692.8013666813913,702,2017
2017-09-06,1,5,692.5602585718359,697,2017
2017-09-07,1,5,692.3176828186276,715,2017
2017-09-08,1,5,692.0736673091455,705,2017
2017-09-09,1,5,691.828239631972,727,2017
2017-09-10,1,5,691.5814271034162,709,2017
2017-09-11,1,5,691.3332567949384,716,2017
2017-09-12,1,5,691.0837555614229,703,2017
2017-09-13,1,5,690.8329500702492,694,2017
2017-09-14,1,5,690.5808668311074,718,2017
2017-09-15,1,5,690.3275322265062,735,2017
2017-09-16,1,5,690.0729725429175,731,2017
2017-09-17,1,5,689.8172140025029,716,2017
2017-09-18,1,5,689.560282795366,716,2017
2017-09-19,1,5,689.3022051122733,694,2017
2017-09-20,1,5,689.0430071777847,693,2017
2017-09-21,1,5,688.7827152837383,688,2017
2017-09-22,1,5,688.5213558230283,722,2017
2017-09-23,1,5,688.2589553236172,713,2017
2017-09-24,1,5,687.9955404827222,716,2017
2017-09-25,1,5,687.7311382011179,682,2017
2017-09-26,1,5,687.4657756174933,702,2017
2017-09-27,1,5,687.1994801428015,704,2017
2017-09-28,1,5,686.9322794945456,707,2017
2017-09-29,1,5,686.6642017309367,711,2017
2017-09-30,1,5,686.3952752848658,724,2017
2017-10-01,1,5,686.1255289976266,717,2017
2017-10-02,1,5,685.8549921523348,711,2017
2017-10-03,1,5,685.5836945069781,693,2017
2017-10-04,1,5,685.3116663270407,702,2017
2017-10-05,1,5,685.0389384176437,702,2017
2017-10-06,1,5,684.7655421551432,728,2017
2017-10-07,1,5,684.4915095181254,721,2017
2017-10-08,1,5,684.2168731177476,716,2017
2017-10-09,1,5,683.9416662273618,701,2017
2017-10-10,1,5,683.6659228113737,698,2017
2017-10-11,1,5,683.3896775532733,689,2017
2017-10-12,1,5,683.1129658827929,710,2017
2017-10-13,1,5,682.8358240021327,715,2017
2017-10-14,1,5,682.558288911208,729,2017
2017-10-15,1,5,682.2803984318645,718,2017
2017-10-16,1,5,682.0021912310131,686,2017
2017-10-17,1,5,681.7237068426405,702,2017
2017-10-18,1,5,681.4449856886428,691,2017
2017-10-19,1,5,681.1660690984437,687,2017
2017-10-20,1,5,680.8869993273503,706,2017
2017-10-21,1,5,680.6078195736054,715,2017
2017-10-22,1,5,680.3285739940976,696,2017
2017-10-23,1,5,680.0493077186898,689,2017
2017-10-24,1,5,679.7700668631271,697,2017
2017-10-25,1,5,679.4908985404946,684,2017
2017-10-26,1,5,679.2118508711874,695,2017
2017-10-27,1,5,678.9329729913609,719,2017
2017-10-28,1,5,678.6543150598374,710,2017
2017-10-29,1,5,678.3759282634344,686,2017
2017-10-30,1,5,678.0978648206961,702,2017
2017-10-31,1,5,677.8201779839977,702,2017
2017-11-01,1,5,677.5429220400076,683,2017
2017-11-02,1,5,677.2661523084823,692,2017
2017-11-03,1,5,676.9899251393822,714,2017
2017-11-04,1,5,676.7142979082876,708,2017
2017-11-05,1,5,676.4393290101063,715,2017
2017-11-06,1,5,676.165077851061,691,2017
2017-11-07,1,5,675.8916048389449,691,2017
2017-11-08,1,5,675.6189713716435,689,2017
2017-11-09,1,5,675.3472398239153,694,2017
2017-11-10,1,5,675.0764735324309,702,2017
2017-11-11,1,5,674.8067367790692,696,2017
2017-11-12,1,5,674.5380947724755,701,2017
2017-11-13,1,5,674.2706136278849,702,2017
2017-11-14,1,5,674.0043603452169,697,2017
2017-11-15,1,5,673.7394027854531,693,2017
2017-11-16,1,5,673.4758096453068,682,2017
2017-11-17,1,5,673.2136504302002,718,2017
2017-11-18,1,5,672.9529954255643,707,2017
2017-11-19,1,5,672.6939156664785,711,2017
2017-11-20,1,5,672.4364829056725,700,2017
2017-11-21,1,5,672.1807695799125,683,2017
2017-11-22,1,5,671.9268487747922,705,2017
2017-11-23,1,5,671.674794187963,695,2017
2017-11-24,1,5,671.4246800908247,708,2017
2017-11-25,1,5,671.1765812887119,715,2017
2017-11-26,1,5,670.9305730796083,706,2017
2017-11-27,1,5,670.686731211423,711,2017
2017-11-28,1,5,670.4451318378653,687,2017
2017-11-29,1,5,670.2058514729586,702,2017
2017-11-30,1,5,669.9689669442319,683,2017
2017-12-01,1,5,669.7345553446333,708,2017
2017-12-02,1,5,669.5026939832093,728,2017
2017-12-03,1,5,669.2734603345926,719,2017
2017-12-04,1,5,669.0469319873525,698,2017
2017-12-05,1,5,668.8231865912527,696,2017
2017-12-06,1,5,668.6023018034651,683,2017
2017-12-07,1,5,668.384355233801,682,2017
2017-12-08,1,5,668.1694243890028,695,2017
2017-12-09,1,5,667.9575866161589,715,2017
2017-12-10,1,5,667.7489190452958,701,2017
2017-12-11,1,5,667.5434985312053,710,2017
2017-12-12,1,5,667.3414015945651,691,2017
2017-12-13,1,5,667.1427043624158,687,2017
2017-12-14,1,5,666.9474825080533,713,2017
2017-12-15,1,5,666.7558111903978,696,2017
2017-12-16,1,5,666.5677649929072,702,2017
2017-12-17,1,5,666.3834178620934,722,2017
2017-12-18,1,5,666.2028430457111,709,2017
2017-12-19,1,5,666.0261130306812,685,2017
